star_age,star_mass,he_core_mass,log_Teff,log_L,log_R,pp,cno,tri_alfa,c12_c12,o16_o16,log_center_T,log_center_Rho
5911852.640303513,30.0,10.90220687517196,3.56348135612316,5.384311983836869,3.0884521161247402,-0.43658110215856705,4.424850200897297,2.0016476016397022,-10.534133787122347,-32.82071248806844,8.483930766112397,3.2940452296980833
5911879.62634447,30.0,10.902206875171958,3.5634711723642853,5.3835955262083495,3.08811425482823,-0.4392457846528784,4.421934427682268,1.9907583579656956,-10.523672102321969,-32.803611030097336,8.484174193870846,3.2947902882755944
5911906.339302201,30.0,10.902206875171968,3.5634019222430093,5.383511321923485,3.0882106529283493,-0.4418744753990409,4.419069540365746,1.979878580016116,-10.513218685381087,-32.786529705986545,8.484417398103286,3.2955346490120254
5911932.810791166,30.0,10.902206875171975,3.563358981529415,5.383151968021635,3.088116857404614,-0.4445071932769539,4.416188428280649,1.9689934315754432,-10.502771273414748,-32.76946426317244,8.484660437944216,3.29627856936645
5911959.0533742625,30.0,10.902206875171968,3.5633191926652046,5.382774431737156,3.0880076669907943,-0.44714495680583627,4.413302495532714,1.9580997407883327,-10.492325258438878,-32.7524071424698,8.484903420826429,3.297022370301159
5911985.130045609,30.0,10.902206875171975,3.5632513302057105,5.382692992255768,3.088102672169089,-0.4497651137286542,4.410436622174657,1.9471751376667907,-10.481850511972508,-32.73530940722482,8.485147044579879,3.297768134797702
5912011.036860285,30.0,10.90220687517198,3.5632172029340814,5.3822633094826795,3.087956085325804,-0.4524046386557163,4.407550972153196,1.9361775393368355,-10.471354363485855,-32.718181284229885,8.485391159662148,3.298515582385016
5912036.749398854,30.0,10.902206875171986,3.5631873876841262,5.381808675436112,3.0877883988024295,-0.4550471055765557,4.4046633556576085,1.9252453507060674,-10.460848765929734,-32.70104646267224,8.48563543888228,3.2992634987249327
5912062.25830555,30.0,10.902206875171975,3.5631242274609596,5.381704962930154,3.087862862995784,-0.45767397123220505,4.401793783430336,1.9142170417555622,-10.450332017764994,-32.68389675562501,8.485879985169031,3.3000122376492595
5912087.453634622,30.0,10.902206875171997,3.5630488021994235,5.381725236359865,3.0880238502337116,-0.46027239636112505,4.398957508411235,1.9032271888004368,-10.43985071475648,-32.66681091499658,8.486123682598345,3.3007583861504473
5912112.300393886,30.0,10.90220687517199,3.5630241050697067,5.381243478006405,3.087832365316415,-0.4628763131116679,4.3961179517537765,1.8922655733320906,-10.42942844037113,-32.64982606695914,8.486365997580199,3.3015003862640264
5912136.897836607,30.0,10.90220687517199,3.5629623649606104,5.381159643721985,3.0879139283923984,-0.4654537199401321,4.393308657634539,1.8813209747460025,-10.419017229461561,-32.632865194176134,8.486608031357846,3.3022415324094645
5912161.2369777355,30.0,10.902206875172002,3.562862109816942,5.3814723729165825,3.0882708032770343,-0.4679905702155392,4.390546390650561,1.870400883962464,-10.408620013761396,-32.615933073836715,8.486849715211575,3.30298158822776
5912185.260446691,30.0,10.902206875172006,3.5627935951274754,5.381466654937636,3.088404973666494,-0.4705109938830604,4.3878064586855325,1.8595312177673844,-10.398269385211874,-32.59908238877548,8.487090296142611,3.3037183031674053
5912209.072553186,30.0,10.902206875171997,3.562750336326575,5.381223541617906,3.0883699346084295,-0.4730339152185961,4.385067318294663,1.8486415682456034,-10.387922881160488,-32.582243065413586,8.487330771549127,3.304454750272448
5912232.811726297,30.0,10.902206875172006,3.5626880051220144,5.381195135796805,3.0884803941070005,-0.47555273819546723,4.3823360336114465,1.8376978488526714,-10.377516360741536,-32.56531172749943,8.487572620864007,3.305195419596009
5912256.456143635,30.0,10.902206875172002,3.56260771875923,5.381346580999242,3.0887166894337863,-0.4780633939602967,4.379617583115874,1.8267111107109628,-10.36705894058689,-32.54830320832846,8.487815632493923,3.3059396589895997
5912279.872832562,30.0,10.902206875172002,3.56255130976277,5.381264209064923,3.0887883214595484,-0.4805595986716709,4.376919139641714,1.8157440897422419,-10.356612011191055,-32.53131725478885,8.488058381679469,3.3066831239259677
5912303.129583034,30.0,10.902206875172004,3.562475122438921,5.381413677507092,3.089015430328331,-0.48304053073578757,4.374242229247362,1.8047405113113686,-10.34614350159119,-32.51430094250062,8.488301622395083,3.3074281085306607
5912326.268235421,30.0,10.902206875172011,3.562405906695782,5.381490923127671,3.089192484624898,-0.4855150983937018,4.371577367824198,1.7937101991894815,-10.335636076042515,-32.4972268918301,8.488545748815115,3.3081758268342814
5912349.236249271,30.0,10.902206875171998,3.562354167493157,5.381405138546471,3.0892530707395474,-0.4880000594807399,4.368906246535604,1.7826782133328358,-10.325118624388537,-32.48014179199504,8.48879009268232,3.308924271421578
5912372.099534797,30.0,10.902206875172013,3.5622603700767708,5.381776671765253,3.0896264321817117,-0.49044152508401934,4.366286313673663,1.7716203154254688,-10.314548905601324,-32.46297756510853,8.489035629689921,3.3096764037650934
5912394.844437814,30.0,10.902206875172004,3.5622174860123086,5.381611111769296,3.089629420312658,-0.4929041714869909,4.363651510670885,1.7605402952235532,-10.303945434165618,-32.44576374443465,8.489281936028503,3.3104308835008687
5912417.482477737,30.0,10.90220687517201,3.5621187501088363,5.382051501413623,3.090047086941765,-0.4953371957547823,4.3610516851956005,1.7494378904840546,-10.293295620381297,-32.42848022173645,8.489529301108826,3.311188583028052
5912439.970258454,30.0,10.902206875172022,3.562028474893176,5.382393617084412,3.090398695208481,-0.49774251602623304,4.358489956597578,1.7382904385785771,-10.282618978000714,-32.41115739118261,8.489777286887122,3.311948213284557
5912462.310536867,30.0,10.902206875172016,3.5619452677489805,5.382676822121756,3.090706712015544,-0.500128384398496,4.355957627091368,1.7271457488238113,-10.271916366124419,-32.393797886680034,8.490025859352519,3.3127096160295912
5912484.567120667,30.0,10.902206875172027,3.561828212551083,5.383133460064842,3.091169141382882,-0.5024913855841387,4.3534487122925265,1.7159756636659422,-10.26115531792327,-32.37634909663118,8.490275772109454,3.3134751053309546
